EVENT,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_IR,UMAP2_IR,class_ir
HsaINT0071103,GPD2,6642,16.0,8.0,17.253839205058718,"LINE/L1, LINE/L2, Low_complexity, SINE/Alu, SINE/MIR",33.46883,0.2651218183315958,0.0,12.28,22.83,-0.8946202988545222,,,,,noIR,74,90.6412478336222,,0,,0.5716213953304419,0.64392865,2.6863499,Spliced
HsaINT0071102,GPD2,829,16.0,7.0,3.2569360675512664,Simple_repeat,35.10253,0.9081231896874634,0.0,12.28,22.83,-0.8946202988545222,,,,,noIR,22,93.88888888888889,,0,,0.4369043313215195,0.42559242,2.6066267,Spliced
HsaINT1014718,GPD2,3004,16.0,16.0,4.627163781624501,Simple_repeat,32.05726,0.9390039967157938,0.83,12.28,22.83,-0.8946202988545222,,,,,noIR,24,93.84615384615384,,0,,0.6643568817668906,0.4600452,3.724668,Spliced
HsaINT1014725,GPI,956,17.0,2.0,0.0,,65.69038,-0.1805549737932745,0.435,109.07,200.14,-0.8757551942017329,,,,,noIR,114,15.753424657534246,1.82333022292616,0,,0.4033227479273201,2.0272894,8.763895,Spliced
HsaINT0071145,GPI,1052,17.0,6.0,30.70342205323194,SINE/Alu,52.18631,-0.2067297828056097,0.64,109.07,200.14,-0.8757551942017329,,,,,noIR,38,96.5665236051502,1.82333022292616,0,,0.6901792544948943,3.6559803,6.4635077,Spliced
HsaINT0071196,GPM6B,152698,6.0,1.0,42.21928250533733,"DNA, DNA/TcMar-Mariner, DNA/TcMar-Tc2, DNA/TcMar-Tigger, DNA/hAT-Blackjack, DNA/hAT-Charlie, DNA/hAT-Tag1, DNA/hAT-Tip100, LINE/CR1, LINE/Dong-R4, LINE/L1, LINE/L2, LINE/RTE-BovB, LTR/ERV1, LTR/ERVL, LTR/ERVL-MaLR, Low_complexity, RNA, SINE/Alu, SINE/MIR, SINE/tRNA-Deu, SINE/tRNA-RTE, Simple_repeat",41.48057,0.1007153962479078,0.5,55.97,75.03,-0.4228138105064736,,,,,noIR,2911,84.1192721730018,,0,,0.7949777486254971,0.054197602,8.236102,Spliced
HsaINT0071239,GPR107,21562,16.0,1.0,71.24571004545032,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",45.84918,-0.045992254723094,0.0,14.62,17.52,-0.2610594636487361,,,,,noIR,787,88.60020140986909,,0,,1.070370750758728,-1.960677,5.3003163,Spliced
HsaINT0071522,GPR143,1290,8.0,2.0,33.333333333333336,"DNA/hAT-Charlie, SINE/Alu",49.6124,-0.2934802169339873,0.0,22.425,24.415,-0.1226597928308398,10.054,,,,noIR,50,86.07594936708861,,0,,0.8852283505441378,2.5902722,6.5216513,Spliced
HsaINT0071527,GPR143,1618,8.0,7.0,21.137206427688504,"LINE/L1, Low_complexity, SINE/Alu, Simple_repeat",45.17923,-0.159815089817501,0.935,22.425,24.415,-0.1226597928308398,10.054,,,,noIR,21,88.88888888888889,,0,,1.339314236130523,-3.190845,3.3566835,Spliced
HsaINT0071521,GPR143,4741,8.0,1.0,56.0430288968572,"DNA/hAT-Charlie, LINE/L1, Low_complexity, SINE/Alu, Simple_repeat",47.47943,-0.1462930376924631,0.0,22.425,24.415,-0.1226597928308398,10.054,,,,noIR,257,79.59183673469387,,0,,1.0225828797013203,4.117258,6.5817747,Spliced
HsaINT0071931,GPSM1,1297,13.0,2.0,7.478797224363917,Simple_repeat,67.92598,-0.8513248468276557,0.715,53.215,6.1,3.124951815520536,12.0,,,,noIR,76,90.88145896656536,1.00723225419579,0,,0.221758994080403,2.7555296,8.910493,Spliced
HsaINT0071934,GPSM1,281,13.0,5.0,16.370106761565836,Low_complexity,71.17438,-0.3361035698958273,0.725,53.215,6.1,3.124951815520536,12.0,,,,noIR,26,94.4954128440367,1.00723225419579,0,,0.4670914164221296,3.0087242,8.248631,Spliced
HsaINT0072091,GRAMD4,665,18.0,6.0,15.037593984962406,LINE/L2,64.81203,-0.8111189767560173,0.0,54.435,10.95,2.3136036877119546,12.0,,,,noIR,52,94.98069498069498,1.60887630114595,0,,0.2179533724775311,3.945929,6.6314163,Spliced
HsaINT1014824,GRB14,2886,13.0,5.0,23.423423423423426,"LTR/ERVL-MaLR, SINE/MIR, Simple_repeat",34.92723,0.3882766020209472,0.0,35.94,9.805,1.8740008733177929,2.193,,,,noIR,28,90.4255319148936,,0,,0.3877650910836194,-0.64936656,1.1914626,Spliced
HsaINT0072143,GRB14,1935,13.0,4.0,38.604651162790695,"DNA/hAT-Charlie, SINE/MIR, Simple_repeat",33.95349,0.4953236801959955,0.56,35.94,9.805,1.8740008733177929,2.193,,,,noIR,18,95.65217391304348,,0,,0.1315057013241082,-1.4958379,2.2379892,Spliced
HsaINT0072145,GRB14,13127,13.0,6.0,78.21284375714177,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, Simple_repeat",40.21482,0.1021049830522926,0.0,35.94,9.805,1.8740008733177929,2.193,,,,noIR,160,91.2784935579782,,0,,1.2783442959516984,-1.3348309,0.9638667,Spliced
HsaINT0072136,GRB14,1299,13.0,1.0,2.6943802925327174,Simple_repeat,40.8776,0.9511271166776268,0.0,35.94,9.805,1.8740008733177929,2.193,,,,noIR,42,15.986394557823129,,0,,0.3327672773156686,-0.0866529,6.736802,Spliced
HsaINT0072182,GREB1,1567,32.0,21.0,0.0,,57.75367,-0.4812560666575974,0.0,28.51,7.66,1.896051742012996,,,,,noIR,88,93.1958762886598,1.06470518677427,0,,0.2470143481426187,3.0836143,6.3430834,Spliced
HsaINT0072188,GREB1,775,32.0,27.0,40.0,SINE/Alu,48.51613,-0.1877286805370004,0.375,28.51,7.66,1.896051742012996,,,,,noIR,39,93.8095238095238,1.06470518677427,0,,1.0234874465940886,1.2685086,4.8419266,Spliced
HsaINT0072177,GREB1,1410,32.0,16.0,17.23404255319149,SINE/MIR,44.39716,-0.2318076654740545,0.795,28.51,7.66,1.896051742012996,,,,,noIR,38,92.5595238095238,1.06470518677427,0,,0.2178682199583905,1.1306059,5.5771203,Spliced
HsaINT0072389,GRID2,96450,15.0,4.0,41.37065837221358,"DNA/TcMar-Tigger, DNA/hAT, DNA/hAT-Charlie, DNA/hAT-Tip100, LINE/CR1, LINE/L1, LINE/L2, LTR, LTR/ERVL, LTR/ERVL-MaLR, LTR/Gypsy, LTR?, Low_complexity, SINE/Alu, SINE/MIR, SINE/tRNA-RTE, Simple_repeat, tRNA",35.20062,0.0544563640399618,0.0,14.03,14.275,-0.024975736630306,12.0,,,,noIR,1099,89.96109925963107,,0,,0.7992245557434362,1.0755316,1.7956911,Spliced
HsaINT0072382,GRID2,34664,15.0,11.0,41.44357258250635,"DNA, DNA/TcMar-Tigger, DNA/hAT-Charlie, DNA?, LINE/CR1, LINE/L1, LINE/L2, LINE/RTE-BovB, LTR/ERV1, LTR/ERVL, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",33.61412,0.1266877366011469,0.0,14.03,14.275,-0.024975736630306,12.0,,,,noIR,302,87.89986091794158,,0,,0.7370053671825834,2.4691174,2.0976813,Spliced
HsaINT0072499,GRIK5,104,18.0,3.0,0.0,,66.34615,0.124941748831403,0.41,110.33,26.53,2.056128549020782,,2.175,,,noIR,10,97.87234042553192,,0,,1.6316404529239676,6.508489,6.456238,Spliced
HsaINT0072664,GRIPAP1,123,25.0,19.0,0.0,,62.60163,-0.2425737729158679,0.19,245.535,30.375,3.014972375586229,,,,,noIR,4,94.44444444444444,,0,,1.589974888414296,6.640658,7.1571927,Spliced
HsaINT0072665,GRIPAP1,101,25.0,20.0,0.0,,63.36634,0.113029998880811,0.67,245.535,30.375,3.014972375586229,,0.166,,,noIR,4,100.0,,0,,1.7228981158546666,6.951602,6.9792223,Spliced
HsaINT0072673,GRIPAP1,124,25.0,10.0,0.0,,55.64516,0.2996991877974109,0.7,245.535,30.375,3.014972375586229,,,,,noIR,2,100.0,,124,13.4965,1.7531435892873417,5.910198,5.175266,Spliced
HsaINT0004975,GRK2,106,20.0,4.0,0.0,,60.37736,0.0719333368752683,0.815,211.97,40.07,2.403265680502221,12.0,,,,noIR,0,,2.2184196048465,0,,0.7944368080693677,6.4893517,6.4537725,Spliced
HsaINT0004982,GRK3,2288,20.0,10.0,45.71678321678322,"LINE/L1, SINE/Alu, Simple_repeat",41.52098,-0.1288963710900113,0.0,18.2,12.72,0.516839779801703,,,,,noIR,54,91.85393258426966,-0.64825973433147,0,,1.0860255409082855,0.3740128,2.8100545,Spliced
HsaINT0072822,GRPEL1,1594,3.0,2.0,42.34629861982434,"SINE/Alu, SINE/MIR, Simple_repeat",46.48683,-0.256686126650691,0.68,22.39,43.91,-0.9716950062739438,11.918,0.178,0.0149353918442691,-1.825783378779874,noIR,50,88.95027624309392,,0,,0.777791919778169,-2.4985552,4.6908617,Spliced
HsaINT0072881,GSDMB,350,7.0,6.0,0.0,,55.71429,0.0501146141598454,0.325,71.75,6.075,3.5620225179572693,,,,,noIR,4,72.22222222222223,1.60846127004329,0,,0.6922734208413733,2.5899951,6.1828146,Spliced
HsaINT0072959,GSN,170,16.0,8.0,0.0,,66.47059,-0.0482011808677626,0.465,28.11,18.145,0.6315113969010089,,0.161,,,noIR,2,100.0,,0,,0.8622689486490679,5.9362197,7.4448895,Spliced
HsaINT0072960,GSN,2387,16.0,9.0,52.40888144113951,"LINE/L2, SINE/Alu, SINE/MIR",50.3142,-0.0662648792902912,0.77,28.11,18.145,0.6315113969010089,,,,,noIR,85,50.89605734767025,,0,,1.1819432445502902,2.1684325,6.9184265,Spliced
HsaINT0072958,GSN,1187,16.0,7.0,32.518955349620896,"Low_complexity, SINE/MIR",48.44145,-0.0978060724576118,0.0,28.11,18.145,0.6315113969010089,,,,,noIR,17,77.77777777777777,,0,,0.6143397622637061,0.9454948,6.6496744,Spliced
HsaINT0072946,GSN,3152,16.0,10.0,72.11294416243655,"LINE/L1, SINE/Alu, Simple_repeat",43.8769,-0.0578711521187773,0.45,28.11,18.145,0.6315113969010089,,,,,noIR,71,86.05947955390334,,0,,0.717737789172273,1.575447,6.4187746,Spliced
HsaINT0072953,GSN,743,16.0,2.0,69.71736204576042,"LINE/L2, SINE/MIR, Simple_repeat",55.04711,-0.1745269554221596,0.63,28.11,18.145,0.6315113969010089,,,,,noIR,16,90.9090909090909,,0,,0.5205301199802788,1.7302225,6.7517924,Spliced
HsaINT0072989,GSR,15441,12.0,1.0,57.80066057897805,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERV1, SINE/Alu, SINE/MIR, Simple_repeat",45.94262,-0.0051256472692575,0.0,38.895,70.695,-0.8620234751620577,,,,,noIR,480,77.90132036136205,0.105079039238698,0,,0.9257355075512947,-0.32357523,7.4165635,Spliced
HsaINT0072990,GSR,892,12.0,11.0,56.83856502242153,"LINE/L1, SINE/Alu",41.36771,-0.0201896735814302,0.0,38.895,70.695,-0.8620234751620577,,,,,noIR,15,95.3125,0.105079039238698,0,,1.4383861723489808,0.344651,3.8350224,Spliced
HsaINT0072999,GSR,2026,12.0,10.0,62.29022704837117,"DNA/TcMar, DNA/TcMar-Tigger, SINE/Alu, Simple_repeat",42.74432,-0.0022612344001615,0.95,38.895,70.695,-0.8620234751620577,,,,,noIR,56,91.4351851851852,0.105079039238698,0,,0.6920272091585788,-0.050133083,2.5659344,Spliced
HsaINT0073075,GSTM2,90,5.0,4.0,0.0,,47.77778,-0.4401123608917709,0.54,15.69,4.46,1.8147297370477928,9.567,,,,noIR,2,79.16666666666667,,0,,1.2525225357693688,6.7291293,5.0746775,Spliced
HsaINT0073195,GTF2E2,5148,7.0,5.0,85.56721056721057,"DNA/PiggyBac, DNA/TcMar-Tigger, LINE/L1, LTR/ERVL-MaLR, SINE/Alu",38.36441,0.1177796766916729,0.0,21.02,32.185,-0.6146257995475324,6.677,,,,noIR,78,93.5126582278481,-0.41569151256093,0,,1.310614095306127,0.649928,0.31275976,Spliced
HsaINT0073191,GTF2E2,4370,7.0,1.0,61.60183066361556,"DNA/hAT-Charlie, LINE/CR1, LINE/L2, SINE/Alu, SINE/MIR",44.85126,0.0029610902083842,0.55,21.02,32.185,-0.6146257995475324,6.677,0.169,0.0253107683091208,-1.5966946716198092,noIR,223,42.37637362637363,-0.41569151256093,0,,0.8367105007456013,-0.4503639,7.4957695,Spliced
HsaINT0073210,GTF2F2,16011,7.0,1.0,71.01992380238586,"DNA/TcMar-Tigger, LINE/L2, LTR/ERV1, LTR/ERVL, LTR/ERVL-MaLR, RNA, SINE/Alu, SINE/MIR, Simple_repeat",43.80738,0.0810126797226446,0.61,28.355,50.165,-0.8230779939849225,,,,,noIR,459,82.11303789338471,,0,,1.071626443352583,0.028339831,2.0955238,Spliced
HsaINT1015039,GTF2F2,1898,7.0,3.0,42.99262381454162,"LINE/L1, LINE/L2, SINE/Alu",34.51001,0.2563579325081484,0.47,28.355,50.165,-0.8230779939849225,,0.169,,,noIR,18,90.990990990991,,0,,1.2141237056325471,-0.5832955,1.2910123,Spliced
HsaINT0073215,GTF2F2,14262,7.0,6.0,50.02103491796382,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, LTR/ERV1, LTR/ERVL, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",39.07587,0.0963750787152035,0.0,28.355,50.165,-0.8230779939849225,,,,,noIR,299,94.33695139216611,,0,,0.8550932741225,-2.4084864,4.3994813,Spliced
HsaINT0073305,GTF2I,1745,34.0,2.0,62.40687679083094,"LINE/L1, LTR/ERVL, SINE/Alu, Simple_repeat",44.98567,-0.2344375001911422,0.165,439.305,336.855,0.3830952060535232,12.0,0.148,0.0123333333333333,-1.9089195306526676,noIR,66,92.90322580645162,0.0281393731116553,0,,1.1423744644013842,-3.159349,2.0056632,Spliced
HsaINT0073316,GTF2I,7849,34.0,3.0,75.74213275576507,"DNA/TcMar-Tigger, DNA/hAT-Charlie, SINE/Alu, Simple_repeat",43.9419,-0.0016190114603718,0.795,439.305,336.855,0.3830952060535232,12.0,0.252,0.021,-1.6777807052660807,noIR,286,96.6450853443202,0.0281393731116553,0,,1.134602966741105,-2.767874,1.920136,Spliced
HsaINT1015060,GTF2I,1479,34.0,16.0,41.64976335361731,SINE/Alu,40.16227,-0.1676393776489466,0.92,439.305,336.855,0.3830952060535232,12.0,,,,noIR,7,95.74468085106383,0.0281393731116553,0,,1.1636377655191843,-1.2019082,1.3432117,Spliced
HsaINT1015059,GTF2I,1260,34.0,15.0,43.73015873015873,SINE/Alu,42.30159,-0.1538141376504044,0.61,439.305,336.855,0.3830952060535232,12.0,0.14,0.0116666666666666,-1.9330532103693867,noIR,33,97.16312056737588,0.0281393731116553,0,,0.9486961009407212,1.4404259,2.1923985,Spliced
HsaINT1015058,GTF2I,2184,34.0,14.0,51.282051282051285,"SINE/Alu, SINE/MIR, Simple_repeat",38.14103,-0.1337704995556521,0.395,439.305,336.855,0.3830952060535232,12.0,0.165,0.01375,-1.8616973018337184,noIR,41,92.26519337016576,0.0281393731116553,0,,1.5996633085527658,-2.1837556,4.231463,Spliced
HsaINT0073321,GTF2I,175,34.0,5.0,0.0,,27.42857,0.1835057424868446,0.92,439.305,336.855,0.3830952060535232,12.0,,,,noIR,8,98.8095238095238,0.0281393731116553,0,,1.8357028302779448,1.082748,0.8166519,Spliced
HsaINT0073332,GTF2IRD1,506,26.0,12.0,12.648221343873518,Simple_repeat,61.26482,-0.3784554447287159,0.795,30.1,13.995,1.1048520000741495,,,,,noIR,20,92.3728813559322,1.30671810264593,506,29.7202,0.6000224481948457,2.6292856,6.6076965,Spliced
HsaINT0073425,GTF3C1,252,36.0,3.0,0.0,,46.03175,0.1168366530539089,0.91,78.72,64.12,0.2959557951846915,12.0,,,,noIR,2,81.25,0.535505402499848,0,,0.4534598966914854,1.1544384,4.465243,Spliced
HsaINT0073408,GTF3C1,2144,36.0,14.0,53.031716417910445,"LINE/L2, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR",50.04664,-0.2572277181426987,0.655,78.72,64.12,0.2959557951846915,12.0,,,,noIR,58,93.47258485639686,0.535505402499848,0,,0.2288158163053212,-0.3724184,4.2755604,Spliced
HsaINT0073417,GTF3C1,138,36.0,22.0,0.0,,49.27536,-0.4200729958604287,0.59,78.72,64.12,0.2959557951846915,12.0,,,,noIR,8,86.20689655172414,0.535505402499848,0,,0.8354340015362003,1.6390035,5.623891,Spliced
HsaINT0073416,GTF3C1,407,36.0,21.0,0.0,,54.79115,-0.4744556627896949,0.675,78.72,64.12,0.2959557951846915,12.0,0.163,0.0135833333333333,-1.866993641643667,noIR,22,95.18716577540108,0.535505402499848,0,,0.5020486025553538,1.9841199,6.910198,Spliced
HsaINT1015092,GTF3C3,509,17.0,5.0,0.0,,33.79175,0.2378917321215354,0.515,36.055,24.845,0.5372438001026159,5.239,0.132,0.0251956480244321,-1.5986744672420965,noIR,2,85.71428571428571,0.514460600571143,0,,1.2222101627571624,-0.95253766,1.9587289,Spliced
HsaINT0073527,GTPBP2,137,10.0,7.0,0.0,,50.36496,0.3793088251413257,0.53,256.35,31.36,3.0311174331694497,12.0,,,,noIR,2,100.0,2.57261352100408,0,,1.170979776403863,5.494727,5.322075,Spliced
HsaINT0073570,GTSE1,111,11.0,3.0,0.0,,31.53153,0.0319090934724293,0.225,78.82,43.465,0.8587076048625062,,,,,noIR,0,,0.690620034362122,0,,0.884770421822875,6.0939784,4.1671042,Spliced
HsaINT0073760,GUF1,2640,16.0,6.0,52.84090909090909,"DNA/hAT-Charlie, LINE/L2, SINE/MIR",34.4697,0.1807919660896873,0.0,41.335,37.06,0.1575010054274954,,,,,noIR,20,92.80575539568343,-0.0957254647528222,0,,0.4323093198543254,-0.017128253,1.5393854,Spliced
HsaINT0073784,GULP1,14144,11.0,9.0,28.76131221719457,"DNA/TcMar-Mariner, DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL, SINE/Alu, SINE/MIR, Simple_repeat",34.33258,0.1176459678460068,0.575,56.96,64.76,-0.1851538393361682,,0.175,,,noIR,139,92.90187891440502,,0,,0.7756888686660013,1.5416862,1.03475,Spliced
HsaINT0073785,GUSB,1564,11.0,1.0,43.41432225063939,"LINE/L2, SINE/Alu",56.20205,-0.1633883565527989,0.815,123.395,29.555,2.061809811562644,9.034,,,,noIR,85,49.86737400530504,2.52396263464125,1564,6.64042,0.7888453544969124,1.7111526,9.129771,Spliced
HsaINT0073847,GYG2,1342,11.0,6.0,59.83606557377049,"DNA/TcMar-Tigger, DNA/hAT-Charlie, SINE/Alu",45.97615,-0.0736927654475944,0.0,42.845,36.32,0.2383626494080513,,,,,noIR,36,97.58308157099698,,0,,0.9031742798964376,1.094325,4.477027,Spliced
HsaINT1015179,H2AFV,4614,4.0,1.0,31.85955786736021,"LINE/CR1, LINE/L1, Low_complexity, SINE/Alu, Simple_repeat",39.0984,-0.0363895516510139,0.31,44.265,59.735,-0.4324100632769633,,0.132,,,noIR,185,40.57724957555178,,0,,0.9266742916132152,-0.64018995,7.6056376,Spliced
HsaINT0073960,H2AFY,18779,8.0,2.0,28.61174716438575,"LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, SINE/tRNA-RTE, Simple_repeat",45.81714,0.0796908081407946,0.225,120.19,127.72,-0.0876675915103552,,0.176,,,noIR,301,92.03496843127732,,0,,0.3410987249596822,3.287275,5.6325464,Spliced
HsaINT0073959,H2AFY,9935,8.0,1.0,18.16809260191243,"DNA/TcMar-Tigger, DNA/hAT-Tip100, DNA?, LINE/L2, LTR/ERVL-MaLR, SINE/MIR",49.34071,0.0941156632250321,0.4,120.19,127.72,-0.0876675915103552,,,,,noIR,263,51.17820324005891,,0,,0.2176588762426511,2.0838969,9.152776,Spliced
HsaINT0073961,H2AFY,432,8.0,3.0,0.0,,50.92593,0.0941461699721976,0.0,120.19,127.72,-0.0876675915103552,,,,,noIR,2,66.66666666666667,,0,,0.5845971268956554,1.130917,6.457217,Spliced
HsaINT0073972,H2AFY2,1590,8.0,3.0,46.540880503144656,"DNA/hAT-Charlie, SINE/Alu, Simple_repeat",41.63522,0.0456047831264384,0.465,23.775,37.36,-0.6520491139617361,,,,,noIR,42,92.85714285714286,,0,,0.8814847123434324,-2.2552273,4.272069,Spliced
HsaINT1015189,H3F3A,1176,3.0,2.0,0.0,,32.65306,0.0738221260559487,0.68,649.58,1735.92,-1.4181213436068545,,0.135,,,noIR,14,13.380281690140846,,0,,0.464454665941483,-1.4600717,1.2380985,Spliced
HsaINT0134281,HACD2,39287,6.0,3.0,59.16969990073052,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/CR1, LINE/L1, LINE/L2, LINE/RTE-X, LTR/ERVL, LTR/ERVL-MaLR, LTR?, Low_complexity, SINE/Alu, SINE/MIR, SINE/tRNA-RTE, Simple_repeat",39.73579,0.14105704339264,0.0,30.84,48.045,-0.6395835335808056,,,,,noIR,687,88.36079425433037,-0.380231281424884,0,,0.9181622732852122,-0.11552461,1.091844,Spliced
HsaINT0134283,HACD2,1866,6.0,5.0,44.85530546623794,"DNA, DNA/hAT-Charlie, LTR/ERVL-MaLR",36.60236,0.1187726528011761,0.0,30.84,48.045,-0.6395835335808056,,,,,noIR,22,92.67015706806282,-0.380231281424884,0,,0.3848255647593651,1.0667378,2.6521,Spliced
HsaINT0074033,HACE1,4666,12.0,6.0,45.60651521645949,"DNA/hAT-Charlie, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",36.69096,0.1706926582070423,0.0,13.055,6.175,1.080091415840802,,,,,noIR,73,93.39622641509432,0.123854194532106,0,,0.5696792260365895,-0.11454818,2.1387198,Spliced
HsaINT0074038,HACE1,281,12.0,10.0,0.0,,29.53737,1.1682178573317028,0.0,13.055,6.175,1.080091415840802,,,,,noIR,4,93.33333333333331,0.123854194532106,0,,0.9087750768436668,0.018461226,1.6122351,Spliced
HsaINT0074034,HACE1,535,12.0,7.0,6.91588785046729,Low_complexity,28.59813,0.4610411967678442,0.0,13.055,6.175,1.080091415840802,,,,,noIR,2,71.42857142857143,0.123854194532106,0,,1.735693225629127,0.4761153,1.7198875,Spliced
HsaINT1015200,HADHA,491,19.0,8.0,20.16293279022404,LINE/L1,31.56823,0.2423081651455912,0.33,71.72,124.15,-0.7916368681958285,,,,,noIR,0,,0.268914416021366,0,,0.496735789932722,-1.3236892,2.0120926,Spliced
HsaINT0074085,HADHA,1945,19.0,3.0,46.01542416452442,"LINE/L1, SINE/Alu",39.12596,0.1945581285252668,0.0,71.72,124.15,-0.7916368681958285,,,,,noIR,20,90.9090909090909,0.268914416021366,0,,0.4659920125180198,-0.5913264,3.120576,Spliced
HsaINT1015199,HADHA,1865,19.0,6.0,34.04825737265416,"SINE/Alu, Simple_repeat",38.3378,0.1149774686490333,0.0,71.72,124.15,-0.7916368681958285,,,,,noIR,20,94.8529411764706,0.268914416021366,0,,0.6803104174853861,0.17157115,1.5205677,Spliced
HsaINT1015201,HADHA,1816,19.0,9.0,27.31277533039648,"LINE/CR1, LINE/L2",37.94053,0.0842297523072728,0.76,71.72,124.15,-0.7916368681958285,,0.132,,,noIR,14,92.0,0.268914416021366,0,,0.7903434175393668,-0.27329186,3.5379913,Spliced
HsaINT0074102,HADHB,3653,15.0,5.0,62.71557623870791,"LINE/L1, SINE/Alu",40.1314,0.0100473714291744,0.59,48.545,64.955,-0.4201178736532475,,,,,noIR,91,95.49356223175964,0.10559190865394,0,,0.817706545595849,0.25298035,2.8545845,Spliced
HsaINT0074164,HAP1,111,10.0,3.0,0.0,,63.06306,-0.0883909118509936,0.965,22.91,1.425,4.006943634252571,11.44,,,,noIR,3,50.0,,0,,1.493595752750568,6.5856113,6.8825316,Spliced
HsaINT0074257,HAUS3,994,3.0,1.0,3.9235412474849096,SINE/tRNA-RTE,30.5835,0.1854169187600249,0.805,27.575,9.08,1.6025966831878298,6.322,,,,noIR,10,84.15841584158416,,0,,0.2644247634644759,0.54757756,0.886602,Spliced
HsaINT1015233,HAUS6,308,16.0,6.0,23.7012987012987,SINE/MIR,29.87013,0.498856674858554,0.725,42.245,31.42,0.427097417518429,,0.135,,,noIR,2,92.85714285714286,0.436880653900002,0,,0.7206823719978339,-0.88296515,1.8007687,Spliced
HsaINT0074390,HBS1L,5077,17.0,5.0,25.389009257435493,"DNA/hAT-Charlie, LINE/L2, Low_complexity, SINE/Alu, Simple_repeat",34.60705,0.1647492120869872,0.42,12.88,22.165,-0.7831507690506476,12.0,,,,noIR,48,93.1818181818182,-0.451604210464987,0,,0.7837396367620438,0.21469386,3.5562031,Spliced
HsaINT0074385,HBS1L,2764,17.0,16.0,14.905933429811869,"SINE/Alu, SINE/MIR, Simple_repeat",36.39653,0.1347368801830196,0.55,12.88,22.165,-0.7831507690506476,12.0,,,,noIR,36,92.0,-0.451604210464987,0,,0.70961303843932,1.099391,1.5481673,Spliced
HsaINT0074378,HBS1L,4001,17.0,1.0,31.617095726068484,"LINE/L2, SINE/Alu, Simple_repeat",39.29018,0.0544147498681268,0.665,12.88,22.165,-0.7831507690506476,12.0,0.161,0.0134166666666666,-1.8723553700157751,noIR,97,50.89141004862237,-0.451604210464987,0,,0.6776715709921771,2.6256914,2.020357,Spliced
HsaINT0074383,HBS1L,390,17.0,14.0,0.0,,31.28205,0.4737017983965729,0.845,12.88,22.165,-0.7831507690506476,12.0,0.127,0.0105833333333333,-1.975377525091668,noIR,2,95.45454545454544,-0.451604210464987,0,,0.9936070160466026,0.8247318,1.9714112,Spliced
HsaINT0074380,HBS1L,656,17.0,11.0,58.84146341463415,"DNA/TcMar-Tigger, SINE/MIR",31.85976,0.1421969455009226,0.795,12.88,22.165,-0.7831507690506476,12.0,,,,noIR,6,95.0,-0.451604210464987,0,,1.1191873331548028,-1.1316427,1.7107062,Spliced
HsaINT0074391,HBS1L,454,17.0,6.0,0.0,,38.76652,0.3961302438670169,0.0,12.88,22.165,-0.7831507690506476,12.0,,,,noIR,6,97.77777777777776,-0.451604210464987,0,,0.3862057136063652,0.2805223,3.3625624,Spliced
HsaINT0074400,HCCS,2674,6.0,2.0,30.17950635751683,"DNA/hAT-Charlie, SINE/Alu, SINE/MIR, Simple_repeat",44.27823,-0.0205686494163744,0.55,16.395,34.45,-1.0712480811985932,,,,,noIR,48,90.0,-0.391283591188742,2674,48.462,0.4822984402589473,-3.3159237,3.0171113,Spliced
HsaINT0074402,HCCS,1085,6.0,4.0,47.1889400921659,LTR/ERVL,37.97235,0.0673874538217635,0.0,16.395,34.45,-1.0712480811985932,,,,,noIR,10,96.61016949152544,-0.391283591188742,1085,48.462,0.4810691361250244,0.15331276,1.202861,Spliced
HsaINT0074429,HCFC1,310,25.0,8.0,0.0,,62.58065,-0.3923171525813554,0.64,159.71,58.635,1.4456206572833807,4.255,0.163,0.0383078730904817,-1.416711960016649,noIR,16,96.20253164556962,0.736043611823745,0,,0.5815321692913147,1.9128507,6.665495,Spliced
